"Covariate","R^2"
"NHWAC_MALE_20.39_shuffled",0.016466377818306
"HOUSING_OCCUPANCY_Total_housing_units_Vacant_housing_units_shuffled",0.016461868359833
"SELECTED_CHARACTERISTICS_Occupied_housing_units_Lacking_complete_kitchen_facilities",0.0163869399580997
"HWA_FEMALE_20.39",0.0163006556499864
"NHAAC_FEMALE_40.59_shuffled",0.0162819313696919
"HWA_MALE_60.79_shuffled",0.0160762154586084
"wc2.0_30s_tmin_07",0.0159884549149391
"MORTGAGE_STATUS_Owner.occupied_units_Housing_units_with_a_mortgage",0.0159339190913379
"NHWAC_FEMALE_20.39_shuffled",0.0158475356124989
"HIAC_MALE_AllAges_shuffled",0.0157154265059622
"HTOM_FEMALE_AllAges",0.0156694697285966
"wc2.0_30s_tmin_07_shuffled",0.0156351735180594
"UNITS_IN_STRUCTURE_Total_housing_units_Mobile_home",0.0156251197578667
"HAA_MALE_AllAges",0.0155951780172361
"TOM_FEMALE_AllAges",0.015549034055674
"UNITS_IN_STRUCTURE_Total_housing_units_Boat_RV_van_etc",0.0155031528463629
"IA_MALE_80plus_shuffled",0.0154394633119168
"wc2.0_30s_srad_12_shuffled",0.0153077842176014
"IAC_MALE_0.19_shuffled",0.0152975668340523
"NHBA_FEMALE_AllAges_shuffled",0.0151782247432298
"NH_MALE_40.59_shuffled",0.0150621423111564
"swc_fr_04_res3600.8640_SwcSoilVariance_04_shuffled",0.0150350553246578
"HWA_MALE_80plus_shuffled",0.0150001851620657
"NAC_FEMALE_60.79",0.01481998710301
"TOM_MALE_AllAges_shuffled",0.0148050917331406
"HAA_MALE_20.39_shuffled",0.0147684503819907
"HOUSE_HEATING_FUEL_Occupied_housing_units_Bottled_tank_or_LP_gas_shuffled",0.0146602235130748
"wc2.0_30s_tmin_04_shuffled",0.0146410894970257
"HNA_MALE_0.19",0.0144313337081712
"pet_04_shuffled",0.014423121220476
"NHBA_FEMALE_0.19",0.0143320932562798
"swc_fr_09_res3600.8640_SwcSoilVariance_09_shuffled",0.0142617038751282
"NVG_2000",0.0142475000676966
"Desert.Scrubland_Global",0.0142475000676966
"HIAC_MALE_0.19_shuffled",0.0141674471905007
"wc2.0_30s_prec_09_shuffled",0.0140190734488302
"wc2.0_30s_tmin_10",0.013935650438509
"wc2.0_30s_srad_05_shuffled",0.0138271949172131
"HWA_MALE_20.39",0.0138232006521074
"BAC_MALE_0.19",0.0137453732906028
"IAC_MALE_60.79",0.01369040331197
"wc2.0_30s_prec_04_shuffled",0.0135671342797918
"MODCF_monthlymean_01_shuffled",0.013554778362411
"MODCF_monthlymean_11_shuffled",0.0134840902974416
"wc2.0_30s_tmin_12",0.0134601492466331
"lockdown",0.0134554032092069
"WAT_2000_shuffled",0.0134189884744218
"NAC_MALE_60.79",0.013392102291521
"SELECTED_MONTHLY_OWNER_COSTS_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Housing_unit_without_a_mortgage_30_to_34point9_percent_shuffled",0.0133240293431287
"HNA_FEMALE_AllAges_shuffled",0.0132542008057331
"HIAC_MALE_60.79",0.0130898858052185
"TOT_FEMALE_80plus_shuffled",0.013074388491267
"SELECTED_MONTHLY_OWNER_COSTS_Housing_units_with_a_mortgage_Median_shuffled",0.0130563538452571
"wc2.0_30s_tmin_12_shuffled",0.01290886315412
"wc2.0_30s_prec_02",0.0128634077932025
"H_FEMALE_0.19",0.0128533686070403
"HWA_FEMALE_40.59",0.0128298436898671
"HOUSE_HEATING_FUEL_Occupied_housing_units_No_fuel_used_shuffled",0.0127817940954633
"BAC_FEMALE_0.19_shuffled",0.0127448020128295
"wc2.0_30s_prec_01",0.012743346464933
"IAC_MALE_20.39_shuffled",0.012700751374275
"AA_FEMALE_0.19",0.0126670285433563
"SELECTED_MONTHLY_OWNER_COSTS_Housing_units_without_a_mortgage_800_to_999_shuffled",0.01266011819331
"NAC_FEMALE_60.79_shuffled",0.0125713335379718
"YEAR_STRUCTURE_BUILT_Total_housing_units_Built_1939_or_earlier_shuffled",0.0121774076144767
"NHWA_MALE_20.39_shuffled",0.0120900657859834
"HOUSING_OCCUPANCY_Total_housing_units_shuffled",0.0120349381029935
"wc2.0_30s_wind_06",0.0119618088303759
"NHNAC_FEMALE_40.59_shuffled",0.0118872674799761
"HWAC_FEMALE_40.59_shuffled",0.0117657747581823
"HOUSE_HEATING_FUEL_Occupied_housing_units_Fuel_oil_kerosene_etc_shuffled",0.011642686833223
"HWAC_MALE_AllAges_shuffled",0.0116246750503076
"WA_MALE_AllAges_shuffled",0.0115550711715374
"HNA_FEMALE_0.19_shuffled",0.0113506680460094
"HIA_MALE_40.59_shuffled",0.0113085612686515
"NHBAC_FEMALE_0.19_shuffled",0.0112812913960061
"NHBA_FEMALE_20.39",0.0112300014383081
"GROSS_RENT_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Occupied_units_paying_rent_Not_computed",0.0111941004013398
"HIAC_FEMALE_0.19_shuffled",0.011082558167935
"swc_fr_05_res3600.8640_SwcSoilVariance_05_shuffled",0.0110554121140281
"lockdown_shuffled",0.0109840912495573
"HWA_FEMALE_0.19_shuffled",0.0109699264098567
"POP_DEN",0.0109044495708003
"NHIAC_FEMALE_40.59_shuffled",0.0108804137777579
"H_MALE_AllAges",0.0106869420457349
"NHAA_MALE_60.79_shuffled",0.0105555628803742
"NHAA_MALE_40.59",0.010508671465559
"HWAC_MALE_40.59_shuffled",0.0104551333593751
"UVB280.315_CloudPlsOzone_month.07_shuffled",0.0102800994368469
"wc2.0_30s_srad_06_shuffled",0.0102718469665097
"NAC_MALE_60.79_shuffled",0.0101988858966916
"GloAspectClE_30as_shuffled",0.0101374005692711
"BA_MALE_40.59",0.0101169138900837
"MODCF_monthlymean_12_shuffled",0.0100454967510057
"wc2.0_30s_tavg_04_shuffled",0.0100273080922175
"NHBAC_MALE_80plus",0.0099165160071335
"NHIAC_FEMALE_AllAges_shuffled",0.00990695919003926
"aet_by_wind_03",0.00987803773793705
"wc2.0_30s_srad_02",0.00974155763025797
"BAC_MALE_0.19_shuffled",0.00973682333748849
"GROSS_RENT_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Occupied_units_paying_rent_15_to_19point9_percent_shuffled",0.00971727021764923
"wc2.0_30s_tmax_05_shuffled",0.00969226937417267
"NHTOM_FEMALE_80plus",0.00963442315461283
"HAA_FEMALE_AllAges",0.00952523936910221
"VALUE_Owner.occupied_units_150000_to_199999_shuffled",0.00951571368723081
"NHBAC_FEMALE_60.79",0.00948752274221643
"NHAAC_FEMALE_AllAges_shuffled",0.00945972356290259
"aet_by_wind_11_shuffled",0.00938905110512378
"TOM_MALE_40.59_shuffled",0.00937750058323672
"AA_FEMALE_AllAges",0.00926073730653787
"HNAC_FEMALE_40.59_shuffled",0.00918898665304357
"BA_MALE_0.19",0.00911450019194049
"GROSS_RENT_Occupied_units_paying_rent_No_rent_paid",0.00911221433050491
"wc2.0_30s_tavg_10_shuffled",0.00907903240066088
"AAC_MALE_60.79_shuffled",0.00906936947350734
"Copp.Zinc_soil_pH_shuffled",0.00906706723930706
"HAAC_MALE_60.79",0.00904116808383348
"wc2.0_30s_tmax_08_shuffled",0.00897411498187184
"H_MALE_20.39_shuffled",0.00896298203555557
"wc2.0_30s_tavg_11",0.00893804955905064
"AA_FEMALE_20.39_shuffled",0.00884282259797375
"VEHICLES_AVAILABLE_Occupied_housing_units_3_or_more_vehicles_available_shuffled",0.00881608720746763
"aet_by_wind_05_shuffled",0.00871363021580995
"Sulph_soil_pH_shuffled",0.00863631220169159
"Desert.Scrubland_Global_shuffled",0.0085974672623913
"HBA_FEMALE_60.79_shuffled",0.00856409892279986
"H_FEMALE_80plus_shuffled",0.0085451090114379
"HNAC_FEMALE_0.19_shuffled",0.00848603744554655
"Moleb_soil_pH",0.00848421872115956
"SELECTED_MONTHLY_OWNER_COSTS_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Housing_unit_without_a_mortgage_10_to_14point9_percent",0.00846141751137108
"wc2.0_30s_tmax_03_shuffled",0.00843309066371789
"wc2.0_30s_tavg_08",0.00838195892466298
"wc2.0_30s_tmin_01_shuffled",0.00836463029274792
"NHIAC_MALE_80plus",0.00831260350506402
"HWAC_FEMALE_20.39",0.00828770751292329
"gathering_size_500_101_shuffled",0.0082201298592357
"NHWA_FEMALE_20.39_shuffled",0.00819647003588442
"YEAR_HOUSEHOLDER_MOVED_INTO_UNIT_Occupied_housing_units_Moved_in_2017_or_later_shuffled",0.00815640374094029
"HNA_MALE_40.59",0.00811268151526623
"GROSS_RENT_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Occupied_units_paying_rent_Less_than_15_percent_shuffled",0.00810111580751249
"NHAAC_FEMALE_AllAges",0.00808928296407052
"NHAAC_MALE_AllAges",0.00806958450571627
"wc2.0_30s_tmax_10_shuffled",0.0080333197683139
"NHBAC_FEMALE_40.59_shuffled",0.00799648433998423
"aet_by_wind_06_shuffled",0.00795337696156972
"TOM_MALE_80plus_shuffled",0.00785914522914599
"NHTOM_MALE_AllAges_shuffled",0.00784766881100407
"WAC_MALE_AllAges_shuffled",0.00777701047072143
"HNAC_MALE_20.39",0.00774855555130649
"BA_MALE_80plus",0.00769333830893015
"shelter_in_place_shuffled",0.00765921625802002
"GloAspectClN_30as_shuffled",0.00764007860819405
"NHWA_MALE_AllAges_shuffled",0.00761636657611653
"HNAC_MALE_20.39_shuffled",0.00751599896381039
"gathering_size_25_11_shuffled",0.00750286650905474
"GROSS_RENT_Occupied_units_paying_rent_500_to_999_shuffled",0.00747954712538179
"HIAC_MALE_80plus_shuffled",0.00747860555329916
"pet_09_shuffled",0.00743886508021441
"NHAAC_MALE_20.39_shuffled",0.00741149847030798
"HNAC_FEMALE_80plus_shuffled",0.00741031404333703
"wc2.0_30s_tmin_08",0.00729011523442258
"HAA_FEMALE_60.79",0.00724911559533614
"NHAA_FEMALE_0.19",0.00724898934301776
"HIA_MALE_20.39_shuffled",0.00724526928448954
"pet_05_shuffled",0.00723362096931324
"AAC_FEMALE_AllAges",0.00720523048868571
"HBA_MALE_60.79_shuffled",0.00715009735636063
"NHAA_FEMALE_AllAges",0.00712052685787434
"VEHICLES_AVAILABLE_Occupied_housing_units_2_vehicles_available_shuffled",0.00708305386827968
"HBAC_MALE_0.19_shuffled",0.00702881404377653
"HTOM_FEMALE_20.39",0.00701485115269074
"wc2.0_30s_tmin_02_shuffled",0.00701001959411207
"AAC_MALE_AllAges",0.00698403680840198
"Chance_Wearing_Mask_shuffled",0.00697957761562873
"wc2.0_30s_tmin_09",0.00694645478427036
"TOM_FEMALE_AllAges_shuffled",0.00692976336430473
"UVB280.315_CloudPlsOzone_month.09_shuffled",0.0069165618755892
"NHNAC_MALE_0.19_shuffled",0.00686556819613038
"BAC_FEMALE_40.59",0.00679407333750803
"AA_MALE_AllAges",0.00671446272340026
"HIAC_MALE_20.39_shuffled",0.00671215363403854
"HIAC_FEMALE_40.59_shuffled",0.00670093222863055
"TOM_MALE_AllAges",0.00666817632754035
"HAAC_MALE_AllAges",0.00663117310788097
"GloAspectClU_30as_shuffled",0.0065706394650189
"BA_FEMALE_40.59",0.00655033146697137
"HWA_FEMALE_AllAges",0.00654150055612857
"NHBA_FEMALE_60.79_shuffled",0.00651103357203242
"NHIA_FEMALE_0.19_shuffled",0.00649123223089376
"IAC_MALE_80plus",0.00647712780544718
"HIA_FEMALE_60.79_shuffled",0.00641215603137346
"HOUSING_OCCUPANCY_Total_housing_units_Rental_vacancy_rate_shuffled",0.00640253516046418
"wc2.0_30s_tmax_01_shuffled",0.00639388106583105
"NHNAC_MALE_80plus",0.00635455404822183
"HNAC_FEMALE_60.79_shuffled",0.00630379158138816
"BA_MALE_20.39",0.00629900352739421
"HTOM_MALE_40.59",0.00623234699514619
"H_FEMALE_AllAges",0.00616950150238438
"NA_MALE_0.19_shuffled",0.00615109608072495
"HNAC_FEMALE_20.39",0.00609986965110876
"HBAC_FEMALE_80plus_shuffled",0.00607790662264873
"HBAC_MALE_60.79_shuffled",0.00606947884055009
"HBAC_MALE_80plus_shuffled",0.00604522139459018
"HWAC_MALE_80plus_shuffled",0.00602637155152419
"MODCF_monthlymean_02_shuffled",0.00597980694827627
"wc2.0_30s_vapr_06",0.00597066515062583
"wc2.0_30s_tmin_06",0.00595291887122218
"aet_by_wind_01_shuffled",0.00594088397239823
"HWAC_MALE_AllAges",0.0059022925142217
"non.essential_services_closure",0.00590156477890791
"wc2.0_30s_srad_02_shuffled",0.0058881104687758
"UVB280.315_CloudPlsOzone_month.06_shuffled",0.00587674181374209
"NHNA_MALE_80plus",0.00585992247009193
"WAC_MALE_0.19_shuffled",0.00580285679791426
"HNA_MALE_80plus_shuffled",0.00579039294670491
"SELECTED_MONTHLY_OWNER_COSTS_Housing_units_without_a_mortgage_600_to_799_shuffled",0.00576405977585948
"swc_fr_02_res3600.8640_SwcSoilVariance_02_shuffled",0.00576012951865534
"Excess_Salt_Global_shuffled",0.00566448153918564
"VALUE_Owner.occupied_units_50000_to_99999_shuffled",0.00564590456904812
"HAAC_MALE_20.39_shuffled",0.00564477623337023
"HNAC_MALE_80plus_shuffled",0.00561854407466511
"NHIA_FEMALE_60.79_shuffled",0.00558110369855813
"SELECTED_CHARACTERISTICS_Occupied_housing_units_Lacking_complete_plumbing_facilities",0.00552300092933233
"H_FEMALE_60.79_shuffled",0.00551971838719867
"BAC_MALE_20.39",0.00540137087629722
"NHAA_FEMALE_AllAges_shuffled",0.00540001592213368
"NAC_FEMALE_80plus",0.00539625097302621
"HNAC_MALE_60.79_shuffled",0.00539061865469803
"closing_of_public_venues_shuffled",0.0053689310244267
"NHNAC_FEMALE_60.79_shuffled",0.00533044736625532
"HTOM_FEMALE_40.59_shuffled",0.00531912531967638
"HAAC_FEMALE_20.39_shuffled",0.00531538565758671
"HIAC_FEMALE_60.79",0.00525770454471641
"HWAC_FEMALE_AllAges",0.00525013080662784
"HAA_FEMALE_80plus_shuffled",0.00520428233982684
"NHWA_MALE_40.59_shuffled",0.00519863093020889
"NHTOM_FEMALE_0.19_shuffled",0.00515835407869891
"HWA_MALE_AllAges",0.00514225541122404
"IAC_MALE_80plus_shuffled",0.00509860255877492
"NHAAC_FEMALE_20.39_shuffled",0.00506739382791899
"HIA_MALE_80plus_shuffled",0.00502106135702618
"NHAAC_FEMALE_80plus_shuffled",0.00497288607395663
"wc2.0_30s_vapr_05_shuffled",0.00491160577202199
"BAC_MALE_40.59",0.00490570473231933
"TOM_FEMALE_60.79",0.0049028618821263
"NHIA_FEMALE_20.39_shuffled",0.00488322499945704
"wc2.0_30s_tavg_07_shuffled",0.00486225707620958
"NHAA_FEMALE_60.79_shuffled",0.00484008667507274
"AA_MALE_40.59",0.0048173439736654
"WAC_FEMALE_AllAges_shuffled",0.00474425178717064
"NA_FEMALE_40.59_shuffled",0.00474087805967782
"NHAA_FEMALE_40.59",0.00471762324429115
"HAA_MALE_80plus",0.00471492748201319
"GROSS_RENT_Occupied_units_paying_rent_No_rent_paid_shuffled",0.00469994916079342
"VALUE_Owner.occupied_units_200000_to_299999_shuffled",0.00469163101644898
"H_FEMALE_20.39",0.00469007371401509
"NHAA_FEMALE_80plus_shuffled",0.00467317461422623
"HNA_MALE_80plus",0.00467217616952564
"HAAC_MALE_AllAges_shuffled",0.00467200712616356
"H_MALE_0.19_shuffled",0.00464784051290834
"NHWA_MALE_80plus_shuffled",0.00463811714353657
"NHTOM_MALE_AllAges",0.00462047927922882
"UNITS_IN_STRUCTURE_Total_housing_units_1.unit_detached",0.00456178744521285
"BA_FEMALE_20.39",0.00455856710586888
"NH_MALE_80plus_shuffled",0.004555665507472
"YEAR_HOUSEHOLDER_MOVED_INTO_UNIT_Occupied_housing_units_Moved_in_1989_and_earlier_shuffled",0.00452518714857564
"NHAA_MALE_AllAges",0.00448831136646421
"HOUSE_HEATING_FUEL_Occupied_housing_units_Wood",0.00446882387194003
"swc_fr_08_res3600.8640_SwcSoilVariance_08_shuffled",0.00442725008032196
"AAC_FEMALE_AllAges_shuffled",0.00439389592189388
"NA_FEMALE_20.39_shuffled",0.00436606317892596
"HBAC_FEMALE_60.79_shuffled",0.00435636805294337
"IAC_FEMALE_60.79",0.00431398628239854
"NHNAC_MALE_80plus_shuffled",0.0042013237081242
"NHWAC_FEMALE_80plus_shuffled",0.00419720339833785
"MODCF_monthlymean_05",0.00415179804032195
"NA_FEMALE_80plus_shuffled",0.00413976755765511
"WA_MALE_40.59_shuffled",0.00413241273865061
"BA_FEMALE_0.19",0.00412184690665662
"gathering_size_100_26_shuffled",0.00408519489078207
"BA_FEMALE_AllAges",0.00407010236228833
"NA_MALE_80plus",0.00398766284774499
"NHWA_FEMALE_0.19_shuffled",0.00397376772885749
"NH_FEMALE_40.59_shuffled",0.00395594661361021
"wc2.0_30s_vapr_10",0.00393497878162063
"SELECTED_MONTHLY_OWNER_COSTS_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Housing_units_with_a_mortgage_25_to_29point9_percent",0.00392393666028656
"NHIAC_FEMALE_80plus",0.00388722227276017
"NHAAC_MALE_40.59_shuffled",0.00388191943840899
"HTOM_MALE_0.19_shuffled",0.00384879075937228
"NH_MALE_40.59",0.00378618066827352
"AA_FEMALE_40.59",0.00378412953763485
"wc2.0_30s_srad_03_shuffled",0.00375738561908878
"IAC_MALE_AllAges_shuffled",0.00373982950556528
"SELECTED_MONTHLY_OWNER_COSTS_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Housing_units_with_a_mortgage_Not_computed_shuffled",0.00372403058373505
"NHNAC_MALE_AllAges_shuffled",0.00372299091813644
"NHBA_FEMALE_80plus",0.0037067400541817
"SELECTED_MONTHLY_OWNER_COSTS_Housing_units_with_a_mortgage_1000_to_1499_shuffled",0.00370125901940677
"wc2.0_30s_tavg_07",0.00368019247033413
"UNITS_IN_STRUCTURE_Total_housing_units_Mobile_home_shuffled",0.0036658138239074
"VALUE_Owner.occupied_units_1000000_or_more_shuffled",0.00363150491597941
"NHNA_FEMALE_80plus",0.00362639496730011
"aet_by_wind_02",0.0035765692239752
"BAC_FEMALE_AllAges",0.00356902182065622
"NH_MALE_0.19_shuffled",0.00355263738821454
"wc2.0_30s_wind_10_shuffled",0.00355033242197422
"HIA_MALE_80plus",0.00354837286780485
"HTOM_MALE_0.19",0.0035333518030638
"wc2.0_30s_tmin_11",0.00353048595843841
"HAAC_FEMALE_40.59_shuffled",0.0035046549938017
"NHTOM_FEMALE_AllAges_shuffled",0.00346098833044584
"wc2.0_30s_vapr_11",0.00345634307464282
"NHIAC_MALE_AllAges_shuffled",0.00343280236077581
"HBA_MALE_0.19_shuffled",0.00341564970283026
"NHTOM_MALE_60.79",0.0034019155243542
"BAC_FEMALE_80plus",0.00339771912552433
"HIA_FEMALE_80plus",0.00339568898727893
"NHIA_MALE_20.39_shuffled",0.00338018601915435
"TOM_MALE_60.79",0.00331212204870801
"BA_FEMALE_60.79",0.00330430545362692
"aet_by_wind_09_shuffled",0.00323828422129702
"pet_12_shuffled",0.00323204216465323
"HAA_FEMALE_40.59",0.00322961959332835
"NHAAC_MALE_60.79_shuffled",0.00322650558029369
"CULTIR_2000_shuffled",0.0032034748156361
"BAC_MALE_AllAges_shuffled",0.00319454444679279
"IA_MALE_80plus",0.00317672863667695
"HAA_MALE_60.79",0.00316478852761837
"YEAR_STRUCTURE_BUILT_Total_housing_units_Built_2000_to_2009_shuffled",0.0031569315608786
"SELECTED_MONTHLY_OWNER_COSTS_Housing_units_with_a_mortgage_500_to_999_shuffled",0.0031379360454048
"NHIAC_FEMALE_0.19_shuffled",0.00308178223071154
"GROSS_RENT_Occupied_units_paying_rent_3000_or_more_shuffled",0.00306413055029209
"HAAC_FEMALE_80plus",0.0030635973241091
"NHNA_FEMALE_80plus_shuffled",0.00305365455443407
"UVB280.315_CloudPlsOzone_month.03_shuffled",0.00303807894772778
"NHWAC_MALE_60.79_shuffled",0.00303804997377344
"NHBA_MALE_80plus",0.00303732376898458
"NHTOM_FEMALE_60.79",0.00302461962780476
"AAC_FEMALE_60.79_shuffled",0.00300366987734746
"HIA_FEMALE_AllAges_shuffled",0.00292003192546764
"HAAC_FEMALE_0.19_shuffled",0.00290417006587995
"SELECTED_MONTHLY_OWNER_COSTS_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Housing_unit_without_a_mortgage_Less_than_10_percent_shuffled",0.00288249908092708
"TOT_POP_40.59_shuffled",0.00288246222397226
"HAAC_FEMALE_AllAges",0.00287570923707514
"BA_MALE_80plus_shuffled",0.00281639980025183
"NHWAC_FEMALE_60.79_shuffled",0.00279573232867014
"NHTOM_MALE_20.39_shuffled",0.00277937690113339
"ROOMS_Total_housing_units_Median_rooms",0.0027660155198197
"HIAC_FEMALE_80plus_shuffled",0.00276538059920761
"wc2.0_30s_prec_03",0.00274018052431013
"H_MALE_20.39",0.00269618391602411
"NHNA_FEMALE_0.19_shuffled",0.00265021730253412
"NA_MALE_60.79_shuffled",0.00263133752541611
"wc2.0_30s_vapr_11_shuffled",0.0025941985688529
"HOUSING_TENURE_Occupied_housing_units_Average_household_size_of_renter.occupied_unit_shuffled",0.0025847183538108
"NHBA_MALE_80plus_shuffled",0.00257365883120997
"GROSS_RENT_Occupied_units_paying_rent_1500_to_1999",0.00256106167336601
"NA_MALE_80plus_shuffled",0.00255424084429612
"HOUSING_OCCUPANCY_Total_housing_units_Occupied_housing_units_shuffled",0.00253657202856394
"HIA_FEMALE_60.79",0.00252639734288762
"NHWA_FEMALE_AllAges_shuffled",0.00242739272608938
"TOT_MALE_0.19_shuffled",0.00236374868612366
"UVB280.315_CloudPlsOzone_month.08_shuffled",0.00233799382216549
"wc2.0_30s_tavg_02_shuffled",0.00232172032985922
"wc2.0_30s_srad_08_shuffled",0.00230725502578288
"NAC_FEMALE_0.19_shuffled",0.00227972417932543
"SELECTED_MONTHLY_OWNER_COSTS_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Housing_units_with_a_mortgage_20_to_24point9_percent_shuffled",0.00224116399325813
"UNITS_IN_STRUCTURE_Total_housing_units_5_to_9_units_shuffled",0.00223959665723861
"AA_FEMALE_0.19_shuffled",0.0022389431196711
"SELECTED_MONTHLY_OWNER_COSTS_Housing_units_with_a_mortgage_Less_than_500_shuffled",0.00218097724112665
"GRS_2000_HiRes_shuffled",0.00217183584143732
"soil_nutrient_retention_shuffled",0.00212343638988066
"NHTOM_FEMALE_20.39_shuffled",0.0021114914627558
"TOM_FEMALE_20.39_shuffled",0.00210614743984472
"BA_FEMALE_80plus",0.00207733861830983
"AA_MALE_60.79_shuffled",0.00206520176648506
"HAA_FEMALE_AllAges_shuffled",0.00204457866312646
"TOT_FEMALE_AllAges_shuffled",0.00198126211913829
"IA_FEMALE_0.19_shuffled",0.00191935247863573
"NAC_FEMALE_40.59_shuffled",0.00188780619527928
"NHBAC_FEMALE_20.39_shuffled",0.00188378880728879
"HAA_MALE_0.19_shuffled",0.00187631682399614
"NHBAC_MALE_20.39_shuffled",0.00184319596811833
"IAC_MALE_60.79_shuffled",0.00183688596637666
"GROSS_RENT_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Occupied_units_paying_rent_30_to_34point9_percent_shuffled",0.00183406279363585
"HTOM_MALE_20.39",0.00178181341116401
"VALUE_Owner.occupied_units_Less_than_50000_shuffled",0.00178076075904521
"UVB280.315_CloudPlsOzone_month.05_shuffled",0.00176892199370482
"NHIA_MALE_60.79_shuffled",0.0017194151756702
"NHAAC_MALE_40.59",0.00171665848564528
"NH_FEMALE_20.39_shuffled",0.00171508765393369
"HTOM_MALE_40.59_shuffled",0.00170943042964489
"UVB280.315_CloudPlsOzone_month.11",0.00168599112537726
"wc2.0_30s_tmax_07_shuffled",0.0016699131410004
"GloLand_30as_shuffled",0.0016187345135712
"NAC_MALE_40.59_shuffled",0.00160727844179109
"SELECTED_MONTHLY_OWNER_COSTS_Housing_units_without_a_mortgage_250_to_399_shuffled",0.00159784645903049
"MODCF_monthlymean_04",0.00159766727549626
"HNA_FEMALE_40.59_shuffled",0.00158088225297348
"wc2.0_30s_tmax_12_shuffled",0.00155198937521428
"IAC_FEMALE_80plus_shuffled",0.0015299651041818
"AA_MALE_AllAges_shuffled",0.00151001845343768
"HNAC_FEMALE_40.59",0.00149641952914592
"NHAA_FEMALE_20.39_shuffled",0.00148263777317548
"SELECTED_MONTHLY_OWNER_COSTS_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Housing_unit_without_a_mortgage_10_to_14point9_percent_shuffled",0.0014813718624157
"HNAC_FEMALE_AllAges_shuffled",0.00145439353538446
"UVB280.315_CloudPlsOzone_month.11_shuffled",0.00144950961073831
"NAC_MALE_80plus",0.00143428122971812
"IA_MALE_0.19_shuffled",0.00143408341559004
"UNITS_IN_STRUCTURE_Total_housing_units_20_or_more_units",0.00141522925085869
"wc2.0_30s_vapr_04_shuffled",0.00138825783591301
"GROSS_RENT_AS_A_PERCENTAGE_OF_HOUSEHOLD_INCOME_Occupied_units_paying_rent_25_to_29point9_percent_shuffled",0.00137104139987154
"NHAAC_FEMALE_40.59",0.00133879011007343
"MODCF_monthlymean_03",0.0013250838401484
"NHBAC_MALE_0.19_shuffled",0.00131303827666629
"WA_FEMALE_AllAges_shuffled",0.00129354561983352
"WA_FEMALE_0.19_shuffled",0.00128329183796583
"HNAC_MALE_0.19_shuffled",0.00125285009233667
"HWA_MALE_40.59",0.00123042108761706
"HBAC_MALE_40.59_shuffled",0.00121346556316981
"NHBA_MALE_AllAges",0.00120864514067665
"UVB280.315_CloudPlsOzone_month.12",0.00119420616630572
"UVB280.315_CloudPlsOzone_month.01",0.00119420616630572
"NHWA_MALE_0.19_shuffled",0.00119088689385394
"HNAC_MALE_40.59",0.00116045155639055
"BA_MALE_AllAges",0.00115405858110618
"VEHICLES_AVAILABLE_Occupied_housing_units_No_vehicles_available_shuffled",0.00114233745767245
"BA_MALE_60.79",0.00113796577288305
"HAAC_MALE_60.79_shuffled",0.00113482744364479
"NHBAC_MALE_40.59_shuffled",0.00112844693471215
"HNA_MALE_20.39",0.00111972086956902
"wc2.0_30s_tmax_04_shuffled",0.00111061335382634
"HWAC_MALE_0.19_shuffled",0.00110990655306697
"NHNA_FEMALE_20.39_shuffled",0.00109426117872402
"WAC_MALE_40.59_shuffled",0.00108565081999401
"aet_by_wind_01",0.00108030537815229
"NH_FEMALE_60.79_shuffled",0.00107819856371894
"HAA_FEMALE_20.39_shuffled",0.001068383923017
"religious_gatherings_banned_shuffled",0.00102064592174311
"BAC_FEMALE_20.39",0.00101869971301749
"UVB280.315_CloudPlsOzone_month.01_shuffled",0.000987673630502339
"TOT_POP_60.79_shuffled",0.000982174456627627
"UVB280.315_CloudPlsOzone_month.12_shuffled",0.000980309674867397
"SELECTED_MONTHLY_OWNER_COSTS_Housing_units_without_a_mortgage_Less_than_250_shuffled",0.000980307523912427
"BEDROOMS_Total_housing_units_3_bedrooms_shuffled",0.000955881753488597
"NHIA_FEMALE_40.59_shuffled",0.000955547092635789
"IA_FEMALE_40.59_shuffled",0.000940866905010496
"soil_oxygen_availability_shuffled",0.000927890697340672
"TOT_FEMALE_0.19_shuffled",0.0008995437467616
"UNITS_IN_STRUCTURE_Total_housing_units_1.unit_attached",0.000892238472369966
"AAC_MALE_20.39_shuffled",0.000892184456323553
"GloElev_30as_shuffled",0.000889071791162488
"OCCUPANTS_PER_ROOM_Occupied_housing_units_1point01_to_1point50_shuffled",0.000881822655074971
"wc2.0_30s_tavg_05_shuffled",0.000878228017003102
"BAC_MALE_AllAges",0.000856510060321503
"HBAC_FEMALE_20.39_shuffled",0.000829731297829039
